user_id,cohort,total_amount,paid_at
35496.0,2020-09,5.0,2020-11-07 19:43:17.007340+00:00
34803.0,2020-10,5.0,2020-10-30 19:32:36.970802+00:00
79889.0,2020-10,5.0,2020-11-04 16:11:21.334742+00:00
18770.0,2020-09,5.0,2020-10-06 19:45:44.757213+00:00
38250.0,2020-09,5.0,2020-10-06 19:45:36.883941+00:00
,2020-08,5.0,2020-09-18 07:08:07.608135+00:00
38246.0,2020-09,5.0,2020-10-07 20:00:17.696445+00:00
6730.0,2020-09,5.0,2020-10-02 21:51:16.464159+00:00
6730.0,2020-09,5.0,2020-10-09 18:36:35.828909+00:00
15991.0,2020-09,5.0,2020-10-15 19:04:32.568812+00:00
43571.0,2020-09,5.0,2020-10-06 19:45:49.475634+00:00
36806.0,2020-09,5.0,2020-10-06 19:45:47.058829+00:00
19947.0,2020-10,5.0,2020-11-06 20:30:53.507761+00:00
43509.0,2020-09,5.0,2020-10-10 22:49:29.536010+00:00
43509.0,2020-09,5.0,2020-09-30 17:00:03.780416+00:00
21429.0,2020-08,5.0,2020-09-18 07:08:11.698645+00:00
36299.0,2020-09,5.0,2020-10-06 19:45:52.149704+00:00
52.0,2020-09,5.0,2020-10-06 19:45:54.159561+00:00
18440.0,2020-09,5.0,2020-10-26 19:14:33.013815+00:00
29674.0,2020-09,5.0,2020-10-21 12:01:43.632861+00:00
29674.0,2020-09,5.0,2020-11-05 20:05:21.140982+00:00
36417.0,2020-09,5.0,2020-10-06 19:46:00.209103+00:00
43488.0,2020-09,5.0,2020-10-07 20:00:23.117102+00:00
,2020-07,5.0,2020-07-26 15:16:21.099035+00:00
43517.0,2020-09,5.0,2020-10-06 19:46:04.963148+00:00
9475.0,2020-09,5.0,2020-10-04 19:29:20.137684+00:00
76747.0,2020-10,5.0,2020-11-05 20:38:20.261231+00:00
21393.0,2020-09,5.0,2020-10-06 19:46:10.418017+00:00
43843.0,2020-09,5.0,2020-10-06 19:46:14.953603+00:00
74956.0,2020-10,5.0,2020-11-04 19:53:15.298269+00:00
68980.0,2020-10,5.0,2020-11-10 20:01:37.802912+00:00
21429.0,2020-09,5.0,2020-10-06 19:46:21.066596+00:00
32407.0,2020-09,5.0,2020-10-09 19:37:20.115069+00:00
47161.0,2020-11,5.0,2020-12-01 19:31:39.319013+00:00
15777.0,2020-09,5.0,2020-10-06 19:46:23.393994+00:00
57746.0,2020-10,5.0,2020-10-13 19:45:53.521937+00:00
25226.0,2020-09,5.0,2020-10-06 19:46:10.158131+00:00
44774.0,2020-10,5.0,2020-11-05 00:45:25.004850+00:00
56059.0,2020-10,5.0,2020-10-05 05:56:26.800777+00:00
77043.0,2020-10,5.0,2020-11-01 08:52:47.291463+00:00
43774.0,2020-09,5.0,2020-10-06 19:46:12.309906+00:00
33251.0,2020-09,5.0,2020-10-06 19:46:26.065056+00:00
43766.0,2020-09,5.0,2020-10-06 19:46:28.397344+00:00
39154.0,2020-09,5.0,2020-10-06 19:46:21.424471+00:00
2841.0,2020-09,5.0,2020-10-06 19:46:31.379336+00:00
27647.0,2020-08,5.0,2020-10-09 04:25:40.053785+00:00
27647.0,2020-08,5.0,2020-10-09 04:25:40.079553+00:00
56115.0,2020-10,5.0,2020-11-12 05:21:40.416664+00:00
20801.0,2020-08,5.0,2020-10-05 02:48:13.959106+00:00
20801.0,2020-08,5.0,2020-10-05 02:48:14.498426+00:00
8167.0,2020-09,5.0,2020-10-06 19:46:33.399604+00:00
6333.0,2020-09,5.0,2020-10-06 19:46:40.930274+00:00
24652.0,2020-08,5.0,2020-10-31 10:28:56.649993+00:00
24652.0,2020-08,5.0,2020-10-31 10:28:57.213890+00:00
24652.0,2020-08,5.0,2020-10-31 10:28:56.622126+00:00
43797.0,2020-09,5.0,2020-11-03 06:32:02.338880+00:00
43797.0,2020-09,5.0,2020-11-03 06:32:02.368748+00:00
27786.0,2020-07,5.0,2020-10-01 14:33:01.494483+00:00
5187.0,2020-10,5.0,2020-10-29 20:06:04.632977+00:00
46204.0,2020-09,5.0,2020-11-04 10:10:31.525915+00:00
46204.0,2020-09,5.0,2020-11-04 10:10:31.550151+00:00
,2020-06,5.0,2020-09-19 23:14:11.660102+00:00
32230.0,2020-08,5.0,2020-09-04 03:47:03.911851+00:00
32230.0,2020-08,5.0,2020-09-19 23:31:23.175473+00:00
13280.0,2020-10,5.0,2020-12-01 04:44:56.697140+00:00
5574.0,2020-08,5.0,2020-10-08 07:18:00.969434+00:00
5574.0,2020-08,5.0,2020-10-08 07:18:00.997412+00:00
1630.0,2020-08,5.0,2020-10-03 01:55:11.490091+00:00
1630.0,2020-08,5.0,2020-10-03 01:55:11.508901+00:00
34074.0,2020-08,5.0,2020-10-03 03:34:51.571446+00:00
18707.0,2020-08,5.0,2020-10-02 13:42:41.196221+00:00
18707.0,2020-08,5.0,2020-10-02 13:42:41.214463+00:00
31527.0,2020-07,5.0,2020-10-05 16:01:16.674650+00:00
38177.0,2020-09,5.0,2020-10-03 15:45:27.871205+00:00
38177.0,2020-09,5.0,2020-11-03 19:34:42.963985+00:00
,2020-08,5.0,2020-10-06 06:15:42.727658+00:00
,2020-08,5.0,2020-10-06 06:15:43.402283+00:00
14445.0,2020-09,5.0,2020-10-07 20:00:39.621663+00:00
87854.0,2020-10,5.0,2020-11-05 20:05:26.464397+00:00
25105.0,2020-10,5.0,2020-10-30 19:32:42.049628+00:00
13516.0,2020-09,5.0,2020-10-04 22:44:20.363173+00:00
13516.0,2020-09,5.0,2020-11-04 19:38:25.782440+00:00
42491.0,2020-09,5.0,2020-10-06 19:46:43.571541+00:00
42659.0,2020-09,5.0,2020-10-13 19:45:56.064581+00:00
99851.0,2020-10,5.0,2020-12-04 19:43:23.064703+00:00
68039.0,2020-10,5.0,2020-11-04 12:28:53.956715+00:00
35914.0,2020-09,5.0,2020-10-20 19:54:15.836982+00:00
33190.0,2020-09,5.0,2020-10-07 20:00:42.023163+00:00
16037.0,2020-10,5.0,2020-10-28 12:39:37.128413+00:00
16037.0,2020-10,5.0,2020-10-30 19:32:44.919810+00:00
76379.0,2020-10,5.0,2020-11-05 20:38:22.834001+00:00
81961.0,2020-10,5.0,2020-11-05 20:38:25.670174+00:00
52188.0,2020-10,5.0,2020-12-02 19:25:46.625148+00:00
52188.0,2020-10,5.0,2020-10-15 09:51:13.928208+00:00
44840.0,2020-09,5.0,2020-10-10 19:38:35.705938+00:00
82000.0,2020-10,5.0,2020-11-05 20:38:28.452052+00:00
78503.0,2020-10,5.0,2020-11-04 19:53:18.159700+00:00
78503.0,2020-10,5.0,2020-10-21 01:39:22.956496+00:00
21281.0,2020-10,5.0,2020-11-05 20:05:31.826058+00:00
75509.0,2020-10,5.0,2020-11-02 19:50:44.792343+00:00
9119.0,2020-11,5.0,2020-11-16 19:52:09.608964+00:00
44705.0,2020-09,5.0,2020-10-09 19:37:31.817980+00:00
6743.0,2020-10,5.0,2020-10-29 19:07:35.710297+00:00
44420.0,2020-09,5.0,2020-10-07 20:00:44.132622+00:00
44444.0,2020-09,5.0,2020-11-03 10:03:16.848995+00:00
44444.0,2020-09,5.0,2020-11-03 10:03:16.894563+00:00
31733.0,2020-09,5.0,2020-10-13 19:45:58.492086+00:00
13145.0,2020-10,5.0,2020-11-04 19:53:10.225553+00:00
39840.0,2020-09,5.0,2020-10-15 04:48:16.413038+00:00
48783.0,2020-09,5.0,2020-10-06 08:38:05.060321+00:00
48783.0,2020-09,5.0,2020-10-30 19:34:39.474244+00:00
76334.0,2020-10,5.0,2020-10-30 11:23:16.074307+00:00
14978.0,2020-10,5.0,2020-10-30 19:32:47.732863+00:00
87212.0,2020-10,5.0,2020-11-01 09:11:29.219608+00:00
87212.0,2020-10,5.0,2020-11-07 19:43:28.426897+00:00
78136.0,2020-10,5.0,2020-11-06 19:34:25.977578+00:00
10086.0,2020-08,5.0,2020-10-20 18:37:26.727867+00:00
10086.0,2020-08,5.0,2020-10-20 18:37:26.752390+00:00
37002.0,2020-09,5.0,2020-10-06 08:18:58.809682+00:00
37002.0,2020-09,5.0,2020-11-12 05:22:13.100554+00:00
27511.0,2020-09,5.0,2020-10-08 19:07:53.754119+00:00
30491.0,2020-09,5.0,2020-10-07 20:00:55.990912+00:00
44803.0,2020-09,5.0,2020-10-09 04:31:26.914204+00:00
99881.0,2020-10,5.0,2020-12-04 19:43:33.352649+00:00
41693.0,2020-09,5.0,2020-10-09 19:37:34.089962+00:00
45036.0,2020-09,5.0,2020-10-31 04:59:05.806147+00:00
34265.0,2020-10,5.0,2020-11-07 05:17:13.199486+00:00
36660.0,2020-09,5.0,2020-10-06 19:46:51.441522+00:00
43073.0,2020-10,5.0,2020-11-06 20:41:19.838979+00:00
11391.0,2020-09,5.0,2020-10-08 19:08:02.021992+00:00
45041.0,2020-09,5.0,2020-10-18 19:25:47.296227+00:00
45318.0,2020-09,5.0,2020-10-09 09:10:33.589297+00:00
45318.0,2020-09,5.0,2020-11-05 20:05:37.267657+00:00
36991.0,2020-10,5.0,2020-10-30 19:32:52.534479+00:00
30468.0,2020-09,5.0,2020-11-05 00:34:37.024623+00:00
30468.0,2020-09,5.0,2020-11-05 00:34:37.048453+00:00
54215.0,2020-10,5.0,2020-11-06 13:18:23.884071+00:00
15481.0,2020-09,5.0,2020-10-13 19:46:07.382804+00:00
44959.0,2020-09,5.0,2020-10-06 19:46:58.758630+00:00
44356.0,2020-09,5.0,2020-10-09 19:37:45.866748+00:00
23469.0,2020-09,5.0,2020-10-15 04:42:02.659397+00:00
83426.0,2020-10,5.0,2020-11-07 19:43:31.149929+00:00
44207.0,2020-09,5.0,2020-10-07 19:51:30.867889+00:00
44207.0,2020-09,5.0,2020-10-07 20:01:08.645572+00:00
44781.0,2020-09,5.0,2020-10-21 09:24:50.558126+00:00
45282.0,2020-09,5.0,2020-10-21 20:18:47.597811+00:00
35742.0,2020-09,5.0,2020-10-08 19:08:04.417993+00:00
45071.0,2020-09,5.0,2020-10-30 19:32:55.070038+00:00
44923.0,2020-09,5.0,2020-09-23 08:07:08.429628+00:00
44923.0,2020-09,5.0,2020-10-27 07:47:48.703233+00:00
44923.0,2020-09,5.0,2020-10-08 19:08:10.286256+00:00
44992.0,2020-09,5.0,2020-10-06 08:47:11.460650+00:00
44992.0,2020-09,5.0,2020-11-05 20:05:34.580281+00:00
39360.0,2020-09,5.0,2020-11-04 02:35:49.507802+00:00
39360.0,2020-09,5.0,2020-11-04 02:35:49.482218+00:00
45539.0,2020-09,5.0,2020-10-06 19:47:20.064719+00:00
41734.0,2020-10,5.0,2020-11-06 20:41:25.704728+00:00
45335.0,2020-09,5.0,2020-10-08 07:17:35.705705+00:00
81578.0,2020-10,5.0,2020-11-03 22:26:43.353757+00:00
42667.0,2020-09,5.0,2020-10-06 10:54:38.738488+00:00
42667.0,2020-09,5.0,2020-10-11 12:34:49.249350+00:00
45287.0,2020-09,5.0,2020-10-08 19:08:18.913797+00:00
6051.0,2020-09,5.0,2020-10-06 19:47:11.876147+00:00
12748.0,2020-09,5.0,2020-10-09 19:38:00.851854+00:00
45371.0,2020-09,5.0,2020-11-03 05:10:53.704307+00:00
63200.0,2020-10,5.0,2020-11-04 16:20:47.160571+00:00
18673.0,2020-10,5.0,2020-10-29 19:07:38.389298+00:00
45297.0,2020-09,5.0,2020-11-02 11:41:19.937557+00:00
45297.0,2020-09,5.0,2020-10-28 07:11:29.876334+00:00
17706.0,2020-09,5.0,2020-10-08 19:08:29.267784+00:00
17925.0,2020-09,5.0,2020-10-27 08:51:54.493350+00:00
45281.0,2020-09,5.0,2020-12-01 09:30:33.297673+00:00
45281.0,2020-09,5.0,2020-12-01 09:30:33.260452+00:00
45339.0,2020-09,5.0,2020-10-07 20:01:19.857862+00:00
18837.0,2020-09,5.0,2020-10-08 19:08:26.958631+00:00
38841.0,2020-09,5.0,2020-09-23 15:44:59.740784+00:00
38841.0,2020-09,5.0,2020-11-12 19:37:42.168845+00:00
18550.0,2020-09,5.0,2020-11-04 04:39:14.094512+00:00
45001.0,2020-09,5.0,2020-10-08 19:08:35.286125+00:00
25718.0,2020-10,5.0,2020-11-12 05:23:44.461309+00:00
57463.0,2020-10,5.0,2020-10-03 11:24:43.690646+00:00
57463.0,2020-10,5.0,2020-11-14 08:37:16.617409+00:00
87106.0,2020-10,5.0,2020-11-06 13:42:22.279896+00:00
44796.0,2020-09,5.0,2020-10-09 12:23:53.501952+00:00
44796.0,2020-09,5.0,2020-12-03 19:37:31.476271+00:00
45646.0,2020-09,5.0,2020-10-26 01:19:59.577487+00:00
45646.0,2020-09,5.0,2020-10-29 20:09:11.043976+00:00
45143.0,2020-09,5.0,2020-10-03 09:29:07.152700+00:00
45143.0,2020-09,5.0,2020-11-02 19:36:39.938224+00:00
26536.0,2020-09,5.0,2020-10-10 19:38:48.295859+00:00
45010.0,2020-09,5.0,2020-10-14 10:21:26.019753+00:00
45010.0,2020-09,5.0,2020-10-20 13:31:42.836189+00:00
45010.0,2020-09,5.0,2020-11-05 01:04:13.011279+00:00
83026.0,2020-10,5.0,2020-11-07 02:24:05.239323+00:00
56628.0,2020-10,5.0,2020-11-07 05:17:06.559025+00:00
21740.0,2020-10,5.0,2020-11-10 17:44:06.250168+00:00
36472.0,2020-10,5.0,2020-11-05 09:43:21.166241+00:00
13068.0,2020-09,5.0,2020-10-14 07:25:54.402501+00:00
13068.0,2020-09,5.0,2020-10-31 18:56:45.031549+00:00
44921.0,2020-09,5.0,2020-10-31 04:58:56.400279+00:00
3125.0,2020-09,5.0,2020-09-21 18:05:23.498783+00:00
3125.0,2020-09,5.0,2020-09-24 04:29:10.341967+00:00
3125.0,2020-09,5.0,2020-10-10 17:36:14.080364+00:00
13206.0,2020-09,5.0,2020-09-21 20:30:38.383305+00:00
13206.0,2020-09,5.0,2020-11-06 19:24:18.971701+00:00
97726.0,2020-11,5.0,2020-11-19 19:20:35.808601+00:00
99884.0,2020-10,5.0,2020-11-01 06:08:33.183563+00:00
99884.0,2020-10,5.0,2020-12-09 05:18:14.036123+00:00
45389.0,2020-09,5.0,2020-09-23 09:07:10.651158+00:00
45389.0,2020-09,5.0,2020-11-05 20:05:44.180708+00:00
45996.0,2020-09,5.0,2020-11-04 19:38:42.435522+00:00
45863.0,2020-09,5.0,2020-10-05 19:47:54.077677+00:00
11268.0,2020-08,5.0,2020-08-28 05:24:59.489856+00:00
11268.0,2020-08,5.0,2020-09-21 18:51:47.955283+00:00
26628.0,2020-10,5.0,2020-11-05 20:40:20.196574+00:00
56055.0,2020-10,5.0,2020-11-06 04:27:55.916637+00:00
40305.0,2020-09,5.0,2020-10-29 19:07:41.284478+00:00
90371.0,2020-10,5.0,2020-11-05 20:05:49.445928+00:00
43418.0,2020-10,5.0,2020-10-27 19:55:04.018895+00:00
43418.0,2020-10,5.0,2020-11-10 20:02:08.123860+00:00
22512.0,2020-08,5.0,2020-10-02 08:26:07.204923+00:00
22512.0,2020-08,5.0,2020-10-02 08:26:07.229394+00:00
6410.0,2020-08,5.0,2020-10-05 04:24:49.731633+00:00
6410.0,2020-08,5.0,2020-10-05 04:24:49.753142+00:00
36376.0,2020-08,5.0,2020-10-08 07:26:03.700374+00:00
,2020-08,5.0,2020-10-11 17:44:56.722479+00:00
,2020-08,5.0,2020-10-11 17:44:57.514072+00:00
27778.0,2020-08,5.0,2020-10-08 07:03:37.839734+00:00
27778.0,2020-08,5.0,2020-10-08 07:03:38.639220+00:00
23282.0,2020-08,5.0,2020-10-07 17:19:34.328942+00:00
23282.0,2020-08,5.0,2020-10-07 17:19:34.354072+00:00
33680.0,2020-08,5.0,2020-09-26 02:06:50.853077+00:00
33680.0,2020-08,5.0,2020-09-26 02:06:50.877276+00:00
69390.0,2020-10,5.0,2020-11-17 20:43:02.714933+00:00
45043.0,2020-09,5.0,2020-10-06 14:19:16.861926+00:00
45043.0,2020-09,5.0,2020-10-07 20:23:50.901663+00:00
35602.0,2020-10,5.0,2020-11-05 20:05:46.830418+00:00
34880.0,2020-07,5.0,2020-10-13 08:11:58.170718+00:00
34880.0,2020-07,5.0,2020-10-13 08:11:58.200237+00:00
4925.0,2020-09,5.0,2020-10-17 19:13:47.449475+00:00
4925.0,2020-09,5.0,2020-10-17 21:25:43.812102+00:00
9259.0,2020-10,5.0,2020-11-02 19:36:46.320960+00:00
43406.0,2020-09,5.0,2020-10-12 11:50:02.737859+00:00
43406.0,2020-09,5.0,2020-10-28 19:43:33.608690+00:00
83051.0,2020-10,5.0,2020-11-03 10:53:10.420940+00:00
43651.0,2020-09,5.0,2020-11-11 00:59:57.317764+00:00
43651.0,2020-09,5.0,2020-11-11 00:59:57.333825+00:00
397.0,2020-10,5.0,2020-10-30 19:32:57.809929+00:00
42882.0,2020-10,5.0,2020-11-02 19:56:53.467118+00:00
44742.0,2020-09,5.0,2020-10-09 07:08:04.753434+00:00
44742.0,2020-09,5.0,2020-11-05 13:31:18.360478+00:00
2607.0,2020-10,5.0,2020-10-30 19:33:04.230200+00:00
508.0,2020-08,5.0,2020-10-08 07:04:22.973694+00:00
508.0,2020-08,5.0,2020-10-08 07:04:23.557707+00:00
23239.0,2020-10,5.0,2020-11-12 00:37:44.009233+00:00
37594.0,2020-09,5.0,2020-10-08 19:08:38.643690+00:00
43414.0,2020-09,5.0,2020-10-08 17:27:09.094594+00:00
43414.0,2020-09,5.0,2020-11-05 20:05:55.516948+00:00
88033.0,2020-10,5.0,2020-11-07 19:43:42.582241+00:00
11227.0,2020-09,5.0,2020-10-18 12:30:57.802367+00:00
13733.0,2020-09,5.0,2020-10-28 09:10:27.625466+00:00
44163.0,2020-09,5.0,2020-10-09 19:38:20.977190+00:00
44694.0,2020-09,5.0,2020-10-05 19:47:58.708109+00:00
53856.0,2020-10,5.0,2020-11-12 05:22:16.225140+00:00
89523.0,2020-10,5.0,2020-12-07 19:12:43.843228+00:00
15988.0,2020-10,5.0,2020-11-12 05:20:54.073038+00:00
33292.0,2020-10,5.0,2020-11-27 10:46:41.238969+00:00
21044.0,2020-10,5.0,2020-11-16 16:50:50.888571+00:00
36376.0,2020-10,5.0,2020-11-12 05:22:40.991077+00:00
55939.0,2020-09,5.0,2020-12-01 20:31:10.530320+00:00
9976.0,2020-10,5.0,2020-11-02 19:36:49.108062+00:00
56338.0,2020-10,5.0,2020-10-12 07:46:03.168924+00:00
16956.0,2020-09,5.0,2020-10-02 05:15:54.530072+00:00
16956.0,2020-09,5.0,2020-09-23 15:46:37.746298+00:00
16956.0,2020-09,5.0,2020-11-05 14:04:20.398155+00:00
52056.0,2020-10,5.0,2020-12-04 12:10:05.515394+00:00
99858.0,2020-10,5.0,2020-12-07 19:12:48.722379+00:00
50318.0,2020-10,5.0,2020-11-05 20:05:58.272610+00:00
9266.0,2020-10,5.0,2020-11-12 05:23:43.390670+00:00
103159.0,2020-11,5.0,2020-11-16 19:52:21.603053+00:00
18548.0,2020-10,5.0,2020-12-08 17:12:58.624444+00:00
79779.0,2020-10,5.0,2020-11-30 19:44:03.656528+00:00
16583.0,2020-10,5.0,2020-10-31 04:59:03.328512+00:00
76404.0,2020-10,5.0,2020-10-26 17:46:08.673693+00:00
24489.0,2020-08,5.0,2020-10-08 07:04:28.893897+00:00
34370.0,2020-10,5.0,2020-11-02 19:36:53.281905+00:00
41622.0,2020-10,5.0,2020-11-12 05:21:51.381036+00:00
89996.0,2020-10,5.0,2020-11-06 10:55:14.305710+00:00
33973.0,2020-10,5.0,2020-10-30 07:23:59.699759+00:00
33973.0,2020-10,5.0,2020-10-29 19:07:51.871339+00:00
72147.0,2020-10,5.0,2020-11-04 19:54:15.863779+00:00
65271.0,2020-10,5.0,2020-11-27 19:22:08.922857+00:00
13419.0,2020-10,5.0,2020-10-21 09:11:22.732837+00:00
25884.0,2020-10,5.0,2020-11-09 09:35:31.271581+00:00
4314.0,2020-10,5.0,2020-11-27 06:41:31.694330+00:00
33181.0,2020-08,5.0,2020-11-10 10:08:05.527340+00:00
33181.0,2020-08,5.0,2020-11-10 10:08:05.559849+00:00
38455.0,2020-10,5.0,2020-11-12 00:35:17.792208+00:00
87099.0,2020-10,5.0,2020-11-02 19:36:57.574754+00:00
69785.0,2020-10,5.0,2020-12-01 20:31:13.610693+00:00
61216.0,2020-10,5.0,2020-11-02 19:36:55.443868+00:00
89101.0,2020-10,5.0,2020-11-05 20:06:01.591997+00:00
,2020-08,5.0,2020-11-03 05:04:06.433673+00:00
,2020-08,5.0,2020-11-03 05:04:06.479454+00:00
,2020-08,5.0,2020-11-03 05:04:06.457619+00:00
89958.0,2020-10,5.0,2020-11-24 19:28:27.181627+00:00
18015.0,2020-10,5.0,2020-11-26 19:07:17.039544+00:00
72253.0,2020-10,5.0,2020-11-28 04:47:46.994369+00:00
99816.0,2020-10,5.0,2020-12-02 04:52:35+00:00
57209.0,2020-10,5.0,2020-10-26 01:11:40.997682+00:00
13278.0,2020-10,5.0,2020-10-29 19:07:52.482615+00:00
49533.0,2020-10,5.0,2020-10-26 07:18:33.948020+00:00
50710.0,2020-10,5.0,2020-11-05 13:36:39.466430+00:00
83207.0,2020-10,5.0,2020-11-02 19:51:35.359321+00:00
18257.0,2020-06,5.0,2020-06-30 11:37:26.014053+00:00
18257.0,2020-06,5.0,2020-08-05 21:40:56.175916+00:00
18257.0,2020-06,5.0,2020-10-06 06:15:59.502510+00:00
19243.0,2020-10,5.0,2020-11-12 05:22:35.518892+00:00
83756.0,2020-10,5.0,2020-11-27 19:22:14.662178+00:00
76251.0,2020-10,5.0,2020-11-06 13:04:31.608668+00:00
60034.0,2020-10,5.0,2020-11-12 05:23:10.384970+00:00
34438.0,2020-10,5.0,2020-11-11 04:30:58.572568+00:00
55082.0,2020-10,5.0,2020-10-30 13:49:34.519336+00:00
55082.0,2020-10,5.0,2020-12-09 05:18:05.490973+00:00
87654.0,2020-10,5.0,2020-11-04 19:38:58.198465+00:00
93618.0,2020-10,5.0,2020-11-06 19:34:49.715751+00:00
81302.0,2020-10,5.0,2020-10-29 05:54:54.756047+00:00
36151.0,2020-10,5.0,2020-11-06 20:41:44.952009+00:00
98579.0,2020-10,5.0,2020-11-05 08:39:36.762045+00:00
19227.0,2020-10,5.0,2020-11-06 20:31:00.202392+00:00
15203.0,2020-10,5.0,2020-11-10 14:41:02.441368+00:00
93392.0,2020-10,5.0,2020-11-10 20:02:44.986249+00:00
,2020-07,5.0,2020-09-04 15:19:08.723781+00:00
56729.0,2020-10,5.0,2020-11-04 19:39:04.879555+00:00
,2020-08,5.0,2020-09-04 07:00:59.478409+00:00
78445.0,2020-10,5.0,2020-11-05 20:38:01.899714+00:00
83350.0,2020-10,5.0,2020-10-24 04:58:08.193644+00:00
83350.0,2020-10,5.0,2020-11-15 19:01:55.952136+00:00
682.0,2020-10,5.0,2020-11-12 05:24:48.931621+00:00
34839.0,2020-11,5.0,2020-11-16 19:52:29.033345+00:00
35057.0,2020-07,5.0,2020-08-03 15:46:48.973196+00:00
35057.0,2020-07,5.0,2020-10-09 04:28:24.483691+00:00
35057.0,2020-07,5.0,2020-09-23 10:20:30.780525+00:00
102350.0,2020-11,5.0,2020-11-28 04:47:49.829368+00:00
14533.0,2020-10,5.0,2020-10-30 19:33:04.421995+00:00
18669.0,2020-10,5.0,2020-11-26 11:20:16.209085+00:00
61741.0,2020-10,5.0,2020-11-12 06:14:29.647552+00:00
53349.0,2020-10,5.0,2020-11-10 20:02:50.982805+00:00
49026.0,2020-09,5.0,2020-10-09 10:52:12.722785+00:00
49026.0,2020-09,5.0,2020-11-02 22:20:34.117289+00:00
49026.0,2020-09,5.0,2020-11-02 22:20:34.090708+00:00
21391.0,2020-08,5.0,2020-09-04 03:48:05.754952+00:00
21391.0,2020-08,5.0,2020-10-03 22:28:38.707758+00:00
1795.0,2020-10,5.0,2020-10-29 19:07:59.591735+00:00
50761.0,2020-10,5.0,2020-11-04 19:39:10.773715+00:00
19235.0,2020-08,5.0,2020-10-20 02:45:21.406851+00:00
89332.0,2020-10,5.0,2020-11-02 19:37:00.460636+00:00
90464.0,2020-10,5.0,2020-11-02 19:37:03.206154+00:00
9239.0,2020-10,5.0,2020-10-26 05:43:20.678948+00:00
44221.0,2020-09,5.0,2020-10-15 08:19:48.818197+00:00
45723.0,2020-09,5.0,2020-11-07 05:22:03.708959+00:00
46565.0,2020-09,5.0,2020-10-09 19:38:28.099705+00:00
74472.0,2020-10,5.0,2020-11-11 19:11:06.680795+00:00
6630.0,2020-09,5.0,2020-10-31 18:56:51.721376+00:00
33860.0,2020-10,5.0,2020-11-12 05:20:28.550448+00:00
45374.0,2020-09,5.0,2020-10-13 19:46:15.844810+00:00
99379.0,2020-10,5.0,2020-11-08 19:15:09.837842+00:00
31311.0,2020-09,5.0,2020-10-15 04:38:25.908357+00:00
9030.0,2020-09,5.0,2020-11-02 19:37:05.999451+00:00
,2020-09,5.0,2020-10-16 19:25:48.794712+00:00
4528.0,2020-08,5.0,2020-08-19 16:33:08.693550+00:00
4528.0,2020-08,5.0,2020-09-22 12:40:04.798113+00:00
4528.0,2020-08,5.0,2020-10-30 19:33:15.254662+00:00
83429.0,2020-10,5.0,2020-11-24 19:28:30.392741+00:00
89069.0,2020-10,5.0,2020-11-06 11:01:17.983444+00:00
80962.0,2020-10,5.0,2020-11-03 19:50:03.424611+00:00
2784.0,2020-10,5.0,2020-10-29 20:06:25.006227+00:00
8899.0,2020-10,5.0,2020-11-10 10:13:21.845562+00:00
81208.0,2020-11,5.0,2020-11-26 19:07:19.566699+00:00
3111.0,2020-10,5.0,2020-11-05 20:06:23.895264+00:00
30920.0,2020-11,5.0,2020-12-02 19:25:51.960692+00:00
46821.0,2020-09,5.0,2020-11-05 16:52:42.759612+00:00
46821.0,2020-09,5.0,2020-11-05 16:52:42.734645+00:00
58993.0,2020-10,5.0,2020-10-06 09:55:08.259004+00:00
58993.0,2020-10,5.0,2020-11-06 06:08:51.939711+00:00
13095.0,2020-10,5.0,2020-10-26 18:16:45.281661+00:00
23918.0,2020-08,5.0,2020-09-07 10:38:02.750819+00:00
23918.0,2020-08,5.0,2020-10-07 09:25:22.298340+00:00
82031.0,2020-10,5.0,2020-10-30 08:50:38.824913+00:00
40325.0,2020-10,5.0,2020-11-08 19:11:22.291566+00:00
60471.0,2020-10,5.0,2020-11-08 02:14:50.625517+00:00
60471.0,2020-10,5.0,2020-11-08 02:14:50.649512+00:00
4376.0,2020-10,5.0,2020-11-07 19:53:14.826653+00:00
67584.0,2020-10,5.0,2020-11-02 01:11:37.728068+00:00
75540.0,2020-10,5.0,2020-11-09 19:11:02.195828+00:00
19845.0,2020-10,5.0,2020-11-03 19:35:26.801710+00:00
59167.0,2020-10,5.0,2020-10-08 08:40:34.499657+00:00
59167.0,2020-10,5.0,2020-11-06 12:50:28.488724+00:00
99849.0,2020-10,5.0,2020-11-10 20:02:53.884567+00:00
86839.0,2020-10,5.0,2020-10-30 08:43:12.859314+00:00
12660.0,2020-09,5.0,2020-10-02 07:51:07.081219+00:00
12660.0,2020-09,5.0,2020-11-06 23:36:28.614575+00:00
12660.0,2020-09,5.0,2020-11-06 23:36:28.592183+00:00
54105.0,2020-10,5.0,2020-12-02 12:10:26.197918+00:00
35718.0,2020-10,5.0,2020-11-05 20:06:26.753317+00:00
90525.0,2020-10,5.0,2020-11-03 19:35:23.812681+00:00
59875.0,2020-10,5.0,2020-10-29 19:08:02.784721+00:00
37647.0,2020-10,5.0,2020-11-02 19:37:18.614031+00:00
,2020-08,5.0,2020-10-05 05:45:39.604779+00:00
,2020-08,5.0,2020-10-05 05:45:40.075672+00:00
95582.0,2020-10,5.0,2020-11-07 19:53:41.392955+00:00
46506.0,2020-09,5.0,2020-10-16 19:25:57.996496+00:00
37278.0,2020-10,5.0,2020-11-01 08:43:40.637403+00:00
